StudentID,currentGrade,Block1,Block2,Block3,Block4,Block5,Block6,Block7,Block8
1507,10,NULL,"CHEMISTRY 11 (('MCH--11---', 0, 1))","PRE-CALCULUS 12 (('MPREC12---', 3, 2))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 3))","CHEMISTRY 12 (('MCH--12---', 0, 4))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 5))","CALCULUS 12 (('MCALC12---', 0, 6))","PHYSICS 11 (('MPH--11---', 4, 7))"
1508,10,"CHEMISTRY 11 (('MCH--11---', 1, 0))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 4, 1))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 2))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 3))","ANATOMY AND PHYSIOLOGY 12 (('MATPH12---', 0, 4))","PHYSICS 11 (('MPH--11---', 5, 5))","PRE-CALCULUS 11 (('MPREC11---', 5, 6))","CRIMINOLOGY 12 (('YLAW-2CX--', 2, 7))"
1509,10,"COMPOSITION 11 (('MCMPS11---', 1, 0))","ACTIVE LIVING 11 Girls (('MACLV11G--', 0, 1))","ENVIRONMENTAL SCIENCE 11 (('MEVSC11---', 0, 2))",NULL,"ENVIRONMENTAL SCIENCE 12 - CLI (('MEVSC12C--', 0, 4))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12---', 0, 5))","PRE-CALCULUS 11 (('MPREC11---', 5, 6))","PSYCHOLOGY 11 (('YPSYC1AX--', 0, 7))"
1510,10,"CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 0))","COMPOSITION 11 (('MCMPS11---', 1, 1))","FOOD STUDIES 11 (('MFOOD11---', 3, 2))","CHEMISTRY 11 (('MCH--11---', 5, 3))","YOGA FOR MINDFULNESS 11 (('YPA--1CX--', 0, 4))",NULL,"LIFE SCIENCES 11 (('MLFSC11---', 0, 6))","SOCIAL JUSTICE 12 (('MSJ--12---', 1, 7))"
1511,10,"COMPOSITION 11 (('MCMPS11---', 1, 0))","CAREER LIFE EDUCATION 10 Linea (('MCLE-10--L', 0, 1))",NULL,"EXPLORATIONS IN SOCIAL STUDIES (('MEPSS11---', 0, 3))","FOUNDATIONS OF MATHEMATICS 11 (('MFOM-11---', 0, 4))","PHOTOGRAPHY 11 (('MVAPH11---', 0, 5))","OUTDOOR EDUCATION 11 (('MODED11---', 0, 6))",NULL
1512,10,NULL,"CAREER LIFE EDUCATION 10 (('MCLE-10---', 4, 1))","EXPLORATIONS IN SOCIAL STUDIES (('MEPSS11---', 0, 2))","COMPOSITION 11 (('MCMPS11---', 8, 3))","CHEMISTRY 11 (('MCH--11---', 1, 4))","LIFE SCIENCES 11 (('MLFSC11---', 4, 5))","PHYSICS 11 (('MPH--11---', 1, 6))","PRE-CALCULUS 11 (('MPREC11---', 5, 7))"
1513,10,"CRIMINOLOGY 12 (('YLAW-2CX--', 2, 0))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 1))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 2))","PHYSICS 11 (('MPH--11---', 0, 3))","CHEMISTRY 11 (('MCH--11---', 1, 4))","PRE-CALCULUS 11 (('MPREC11---', 5, 5))","ART STUDIO 11 (('MVAST11---', 2, 6))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 7))"
1514,10,"ACTIVE LIVING 11 Football (('MACLV11FB-', 0, 0))","INTRODUCTORY SPANISH 11 (('MBSP-11---', 0, 1))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 2))","COMPOSITION 11 (('MCMPS11---', 8, 3))","ENVIRONMENTAL SCIENCE 11 (('MEVSC11---', 0, 4))","WORKPLACE MATHEMATICS 11 (('MWPM-11---', 0, 5))","EXPLORATIONS IN SOCIAL STUDIES (('MEPSS11---', 0, 6))","CROSS TRAINING 11 (('YHRA-1AX--', 0, 7))"
1515,10,"CAREER LIFE EDUCATION 10 (('MCLE-10---', 1, 0))","EFP WRITING 10 (('MEFWR10---', 4, 1))","COMPOSITION 11 (('MCMPS11---', 0, 2))","ENVIRONMENTAL SCIENCE 11 (('MEVSC11---', 0, 3))","FOOD STUDIES 11 (('MFOOD11---', 1, 4))","WORKPLACE MATHEMATICS 11 (('MWPM-11---', 0, 5))","SOCIAL STUDIES 10 (('MSS--10---', 7, 6))","AUTOMOTIVE TECHNOLOGY 11 (('MTAUT11---', 2, 7))"
1516,10,"LIFE SCIENCES 11 (('MLFSC11---', 1, 0))","PRE-CALCULUS 11 HONOURS (('MPREC11H--', 0, 1))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 2))","INSTRUMENTAL MUSIC: ORCHESTRA (('MMUOR11S-L', 0, 3))","CHEMISTRY 11 (('MCH--11---', 1, 4))","AP STATISTICS 12 (('ASTA-12---', 0, 5))","PHYSICS 11 (('MPH--11---', 1, 6))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 7))"
1517,10,"CAREER LIFE EDUCATION 10 (('MCLE-10---', 1, 0))","PRE-CALCULUS 11 HONOURS (('MPREC11H--', 0, 1))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 2))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 3))","CHEMISTRY 11 (('MCH--11---', 3, 4))","AP STATISTICS 12 (('ASTA-12---', 0, 5))",NULL,"PHYSICS 11 (('MPH--11---', 4, 7))"
1518,10,"CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 0))","COMPOSITION 11 (('MCMPS11---', 1, 1))","ENVIRONMENTAL SCIENCE 11 (('MEVSC11---', 0, 2))","20th CENTURY WORLD HISTORY 12 (('MWH--12---', 1, 3))","FOOD STUDIES 11 (('MFOOD11---', 1, 4))","WORKPLACE MATHEMATICS 11 (('MWPM-11---', 0, 5))","CRIMINOLOGY 12 (('YLAW-2CX--', 0, 6))","PSYCHOLOGY 11 (('YPSYC1AX--', 0, 7))"
1519,10,NULL,"COMPOSITION 11 (('MCMPS11---', 1, 1))","EXPLORATIONS IN SOCIAL STUDIES (('MEPSS11---', 0, 2))",NULL,"FOUNDATIONS OF MATHEMATICS 11 (('MFOM-11---', 0, 4))",NULL,"LIFE SCIENCES 11 (('MLFSC11---', 0, 6))",NULL
1520,10,"LIFE SCIENCES 11 (('MLFSC11---', 1, 0))","COMPOSITION 11 (('MCMPS11---', 0, 1))","EXPLORATIONS IN SOCIAL STUDIES (('MEPSS11---', 0, 2))","FOUNDATIONS OF MATHEMATICS 11 (('MFOM-11---', 1, 3))",NULL,NULL,NULL,NULL
1521,10,"CAREER LIFE EDUCATION 10 (('MCLE-10---', 1, 0))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12---', 1, 1))","TEXTILES 11 (('MTXT-11---', 0, 2))","COMPOSITION 11 (('MCMPS11---', 8, 3))","FOUNDATIONS OF MATHEMATICS 11 (('MFOM-11---', 0, 4))","LIFE SCIENCES 11 (('MLFSC11---', 4, 5))","SPANISH 11 (('MSP--11---', 0, 6))","CRIMINOLOGY 12 (('YLAW-2CX--', 2, 7))"
1522,10,"COMPUTER SCIENCE 12 (('MMACS12---', 2, 0))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 1))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 2))","CHEMISTRY 11 (('MCH--11---', 0, 3))",NULL,"PRE-CALCULUS 11 (('MPREC11---', 5, 5))","PHYSICS 11 (('MPH--11---', 1, 6))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 7))"
1523,10,"COMPUTER SCIENCE 11 (('MMACS11---', 0, 0))","INTRODUCTORY SPANISH 11 (('MBSP-11---', 0, 1))","COMPOSITION 11 (('MCMPS11---', 8, 2))","LAW STUDIES 12 (('MLST-12---', 0, 3))","CHEMISTRY 11 (('MCH--11---', 3, 4))",NULL,"PRE-CALCULUS 12 (('MPREC12---', 0, 6))","PHYSICS 11 (('MPH--11---', 4, 7))"
1524,10,"ACCOUNTING 11 (('MAC--11---', 0, 0))","CAREER LIFE EDUCATION 10 Linea (('MCLE-10--L', 0, 1))","COMPOSITION 11 (('MCMPS11---', 8, 2))","LAW STUDIES 12 (('MLST-12---', 0, 3))","INSTRUMENTAL MUSIC 11: JAZZ BA (('MIMJB11--L', 0, 4))","PHYSICS 11 (('MPH--11---', 0, 5))","SPANISH 11 (('MSP--11---', 0, 6))","PRE-CALCULUS 11 (('MPREC11---', 0, 7))"
1525,10,"CHEMISTRY 11 (('MCH--11---', 1, 0))","CAREER LIFE EDUCATION 10 Linea (('MCLE-10--L', 0, 1))",NULL,"PHYSICS 11 (('MPH--11---', 0, 3))","COMPOSITION 11 (('MCMPS11---', 7, 4))","PHYSICAL GEOGRAPHY 12 (('MPGEO12---', 0, 5))",NULL,"PRE-CALCULUS 12 (('MPREC12---', 0, 7))"
1526,10,"ACTIVE LIVING 11 (('MACLV11---', 1, 0))","CAREER LIFE EDUCATION 10 Linea (('MCLE-10--L', 0, 1))","COMPOSITION 11 (('MCMPS11---', 0, 2))","CHEMISTRY 11 (('MCH--11---', 5, 3))",NULL,"LAW STUDIES 12 (('MLST-12---', 0, 5))","PRE-CALCULUS 12 (('MPREC12---', 0, 6))","PHYSICS 11 (('MPH--11---', 4, 7))"
1527,10,"ACTIVE LIVING 11 (('MACLV11---', 1, 0))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12---', 1, 1))","FOOD STUDIES 11 (('MFOOD11---', 3, 2))","AUTOMOTIVE TECHNOLOGY 11 (('MTAUT11---', 1, 3))","CHEMISTRY 11 (('MCH--11---', 3, 4))","PRE-CALCULUS 11 (('MPREC11---', 5, 5))","PHYSICS 11 (('MPH--11---', 1, 6))","COMPOSITION 11 (('MCMPS11---', 8, 7))"
1528,10,"CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 0))","COMPOSITION 11 (('MCMPS11---', 1, 1))","DANCE TECHNIQUE AND PERFORMANC (('MDNTP11---', 0, 2))","LIFE SCIENCES 11 (('MLFSC11---', 4, 3))","CHEMISTRY 11 (('MCH--11---', 3, 4))","LAW STUDIES 12 (('MLST-12---', 0, 5))","PRE-CALCULUS 11 (('MPREC11---', 5, 6))","SOCIAL JUSTICE 12 (('MSJ--12---', 1, 7))"
1529,10,"ACCOUNTING 12 (('MACC-12---', 1, 0))","LAW STUDIES 12 (('MLST-12---', 3, 1))","COMPOSITION 11 (('MCMPS11---', 0, 2))","CHEMISTRY 11 (('MCH--11---', 5, 3))","PSYCHOLOGY 11 (('YPSYC1AX--', 0, 4))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12---', 0, 5))","PRE-CALCULUS 11 (('MPREC11---', 5, 6))","ANATOMY AND PHYSIOLOGY 12 (('MATPH12---', 0, 7))"
1530,10,"ACTIVE LIVING 11 (('MACLV11---', 1, 0))","PRE-CALCULUS 11 HONOURS (('MPREC11H--', 0, 1))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 2))","CHEMISTRY 11 (('MCH--11---', 0, 3))","COMPOSITION 11 (('MCMPS11---', 1, 4))","LIFE SCIENCES 11 (('MLFSC11---', 4, 5))","SOCIAL JUSTICE 12 (('MSJ--12---', 1, 6))","PSYCHOLOGY 11 (('YPSYC1AX--', 0, 7))"
1531,10,"COMPUTER SCIENCE 12 (('MMACS12---', 2, 0))","PRE-CALCULUS 11 HONOURS (('MPREC11H--', 0, 1))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 2))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 3))","INSTRUMENTAL MUSIC 11: JAZZ BA (('MIMJB11--L', 0, 4))","PHYSICS 11 (('MPH--11---', 5, 5))",NULL,NULL
1532,10,"COMPOSITION 11 (('MCMPS11---', 1, 0))","ACCOUNTING 12 (('MACC-12---', 1, 1))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 2))",NULL,"ENVIRONMENTAL SCIENCE 11 (('MEVSC11---', 0, 4))","INSTRUMENTAL MUSIC 11: GUITAR (('MIMG-11---', 0, 5))","ECONOMICS 12 (('MEC--12---', 0, 6))","SOCIAL JUSTICE 12 (('MSJ--12---', 1, 7))"
1533,10,"CHEMISTRY 11 (('MCH--11---', 1, 0))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 4, 1))","COMPOSITION 11 (('MCMPS11---', 0, 2))","LAW STUDIES 12 (('MLST-12---', 0, 3))","FOOD STUDIES 11 (('MFOOD11---', 1, 4))","PRE-CALCULUS 11 (('MPREC11---', 5, 5))","CRIMINOLOGY 12 (('YLAW-2CX--', 0, 6))","PSYCHOLOGY 11 (('YPSYC1AX--', 0, 7))"
1534,10,"CHEMISTRY 11 (('MCH--11---', 1, 0))","PRE-CALCULUS 11 HONOURS (('MPREC11H--', 0, 1))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 2))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 3))","INSTRUMENTAL MUSIC 11: JAZZ BA (('MIMJB11--L', 0, 4))","PHYSICS 11 (('MPH--11---', 0, 5))",NULL,"TEXTILES 11 (('MTXT-11---', 0, 7))"
1535,10,"LIFE SCIENCES 11 (('MLFSC11---', 1, 0))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 1))","FOOD STUDIES 11 (('MFOOD11---', 3, 2))","FOUNDATIONS OF MATHEMATICS 11 (('MFOM-11---', 1, 3))","ART STUDIO 11 (('MVAST11---', 0, 4))","PHYSICAL GEOGRAPHY 12 (('MPGEO12---', 0, 5))","OUTDOOR EDUCATION 11 (('MODED11---', 0, 6))","COMPOSITION 11 (('MCMPS11---', 8, 7))"
1536,10,NULL,"CAREER LIFE EDUCATION 10 Linea (('MCLE-10--L', 0, 1))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 2))","CHEMISTRY 11 (('MCH--11---', 0, 3))","INSTRUMENTAL MUSIC 11: JAZZ BA (('MIMJB11--L', 0, 4))","AP STATISTICS 12 (('ASTA-12---', 0, 5))","PHYSICS 11 (('MPH--11---', 1, 6))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 7))"
1537,10,"COMPUTER SCIENCE 11 (('MMACS11---', 0, 0))","COMPUTER PROGRAMMING 11 AI and (('MCMPR11AI-', 0, 1))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 2))","CHEMISTRY 11 (('MCH--11---', 5, 3))","COMPOSITION 11 (('MCMPS11---', 7, 4))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12---', 0, 5))","PHYSICS 11 (('MPH--11---', 0, 6))","PRE-CALCULUS 12 (('MPREC12---', 0, 7))"
1538,10,"ACCOUNTING 12 (('MACC-12---', 1, 0))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 4, 1))","EXPLORATIONS IN SOCIAL STUDIES (('MEPSS11---', 0, 2))","INSTRUMENTAL MUSIC: ORCHESTRA (('MMUOR11S-L', 0, 3))","COMPOSITION 11 (('MCMPS11---', 1, 4))","PRE-CALCULUS 12 (('MPREC12---', 0, 5))","PHYSICS 11 (('MPH--11---', 0, 6))","AUTOMOTIVE TECHNOLOGY 11 (('MTAUT11---', 2, 7))"
1539,10,"DRAFTING 11 (('MTDRF11---', 3, 0))","PSYCHOLOGY 11 (('YPSYC1AX--', 1, 1))",NULL,"FRENCH 11 (('MFR--11---', 1, 3))",NULL,NULL,NULL,"PRE-CALCULUS 11 (('MPREC11---', 5, 7))"
1540,9,"ACCOUNTING 11 (('MAC--11---', 0, 0))","EFP WRITING 10 (('MEFWR10---', 0, 1))","SCIENCE 10 (('MSC--10---', 0, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 3, 3))","SOCIAL STUDIES 10 (('MSS--10---', 7, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 3, 5))","ADST ?  POWER TECHNOLOGY 10 (('MTPOW10---', 0, 6))",NULL
1541,9,"3D ANIMATION 12 (('MDMD-12D--', 0, 0))","ADST ?  ELECTRONICS AND ROBOTI (('MTEAR10---', 1, 1))","EFP WRITING 10 (('MEFWR10---', 0, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHED10---', 0, 3))","SOCIAL STUDIES 10 (('MSS--10---', 7, 4))","ADST ?  ELECTRONICS AND ROBOTI (('MTEAR10--L', 0, 5))","SCIENCE 10 (('MSC--10---', 0, 6))","LEARNING STRATEGIES 10 (('YED--0AX--', 16, 7))"
1542,9,"COMPUTER SCIENCE 11 (('MMACS11---', 0, 0))","ADST-Technology Explorations 1 (('MTEXP10---', 3, 1))","EFP WRITING 10 (('MEFWR10---', 4, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 3, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 3, 4))","SCIENCE 10 (('MSC--10---', 0, 5))","SOCIAL STUDIES 10 (('MSS--10---', 7, 6))",NULL
1543,9,"COMPOSITION 10 Challenge (('MCMPS10C--', 0, 0))","ACCOUNTING 11 (('MAC--11---', 1, 1))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10C--', 0, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHED10G--', 0, 3))","SCIENCE 10: CHALLENGE (('MSC--10C--', 0, 4))","SOCIAL STUDIES 10 CHALLENGE (('MSS--10C--', 0, 5))",NULL,NULL
1544,9,"SPANISH 9 (('MSP--09---', 1, 0))",NULL,"PHYSICAL AND HEALTH EDUCATION (('MPHED10FB-', 0, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 3, 3))","COMPOSITION 10 (('MCMPS10---', 2, 4))","SCIENCE 10 (('MSC--10---', 0, 5))","SOCIAL STUDIES 10 (('MSS--10---', 7, 6))","CROSS TRAINING 10 (('YHRA-0AX--', 0, 7))"
1545,9,"COMPOSITION 10 (('MCMPS10---', 0, 0))","SOCIAL STUDIES 10 (('MSS--10---', 2, 1))","PHYSICAL AND HEALTH EDUCATION (('MPHED10FB-', 0, 2))",NULL,"LEARNING STRATEGIES 10 (('YED--0AX--', 5, 4))","SCIENCE 10 (('MSC--10---', 0, 5))","WORKPLACE MATHEMATICS 10 (('MWPM-10---', 0, 6))","CROSS TRAINING 10 (('YHRA-0AX--', 0, 7))"
1546,9,"SOCIAL STUDIES 10 (('MSS--10---', 0, 0))","ADST ?  WOODWORK 10 (('MWWK-10---', 0, 1))","EFP WRITING 10 (('MEFWR10---', 4, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 0, 3))","SCIENCE 10 (('MSC--10---', 0, 4))","ADST ?  POWER TECHNOLOGY 10 (('MTPOW10---', 0, 5))","WORKPLACE MATHEMATICS 10 (('MWPM-10---', 0, 6))","ADST ?  FOOD STUDIES 10 (('MFOOD10---', 2, 7))"
1547,9,"FRENCH 9 (('MFR--09---', 2, 0))","COMPOSITION 10 Challenge (('MCMPS10C--', 0, 1))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10C--', 0, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHED10G--', 0, 3))","SCIENCE 10: CHALLENGE (('MSC--10C--', 0, 4))","SOCIAL STUDIES 10 CHALLENGE (('MSS--10C--', 0, 5))",NULL,NULL
1548,9,"EFP WRITING 10 (('MEFWR10---', 0, 0))","COMPUTER PROGRAMMING 11 AI and (('MCMPR11AI-', 0, 1))","INDEPENDENT DIRECTED STUDIES 1 (('MIDS-0C---', 0, 2))","ADST-Technology Explorations 1 (('MTEXP10---', 4, 3))","SCIENCE 10 (('MSC--10---', 6, 4))","ADST ?  ELECTRONICS AND ROBOTI (('MTEAR10--L', 0, 5))","PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 3, 6))","SOCIAL STUDIES 10 (('MSS--10---', 0, 7))"
1549,9,NULL,"TEXTILES 10 (('MTXT-10---', 3, 1))","EFP WRITING 10 (('MEFWR10---', 4, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 0, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHED10--L', 0, 4))","SOCIAL STUDIES 10 (('MSS--10---', 0, 5))","SCIENCE 10 (('MSC--10---', 6, 6))","ADST ?  FOOD STUDIES 10 (('MFOOD10---', 2, 7))"
1550,9,"COMPUTER SCIENCE 11 (('MMACS11---', 0, 0))","EFP WRITING 10 (('MEFWR10---', 4, 1))","INSTRUMENTAL MUSIC: JAZZ BAND (('MMUJB10--L', 0, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 3, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHED10--L', 0, 4))","SCIENCE 10 (('MSC--10---', 0, 5))","ADST ?  ELECTRONICS AND ROBOTI (('MTEAR10---', 1, 6))","SOCIAL STUDIES 10 (('MSS--10---', 7, 7))"
1551,9,"COMPOSITION 10 (('MCMPS10---', 0, 0))",NULL,"PHYSICAL AND HEALTH EDUCATION (('MPHED10FB-', 0, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 3, 3))","SCIENCE 10 (('MSC--10---', 0, 4))","ADST ?  POWER TECHNOLOGY 10 (('MTPOW10---', 0, 5))","SOCIAL STUDIES 10 (('MSS--10---', 7, 6))","CROSS TRAINING 10 (('YHRA-0AX--', 0, 7))"
1552,9,"CAREER LIFE EDUCATION 10 (('MCLE-10---', 1, 0))","EFP LITERARY STUDIES 10 (('MEFLS10---', 0, 1))","SCIENCE 10 (('MSC--10---', 0, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 3, 3))","SOCIAL STUDIES 10 (('MSS--10---', 7, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHED10G--', 0, 5))","SPANISH 10 (('MSP--10---', 0, 6))","TEXTILES 10 (('MTXT-10---', 3, 7))"
1553,9,"INDEPENDENT DIRECTED STUDIES 1 (('MIDS-0B---', 0, 0))","EFP WRITING 10 (('MEFWR10---', 4, 1))","SCIENCE 10 (('MSC--10---', 0, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 3, 3))","INSTRUMENTAL MUSIC: GUITAR 10 (('MMUGT10---', 0, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHED10G--', 0, 5))","SOCIAL STUDIES 10 (('MSS--10---', 7, 6))",NULL
1554,9,"ADST ?  DRAFTING 10 (('MTDRF10---', 3, 0))","COMPOSITION 10 Challenge (('MCMPS10C--', 0, 1))","SCIENCE 10: CHALLENGE (('MSC--10C--', 0, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 0, 3))","SOCIAL STUDIES 10 CHALLENGE (('MSS--10C--', 0, 4))",NULL,"ADST ?  POWER TECHNOLOGY 10 (('MTPOW10---', 0, 6))",NULL
1555,9,"SOCIAL STUDIES 10 (('MSS--10---', 7, 0))","DRAMA 10 (('MDRM-10---', 0, 1))","EFP WRITING 10 (('MEFWR10---', 4, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 0, 3))","INSTRUMENTAL MUSIC: GUITAR 10 (('MMUGT10---', 0, 4))","SCIENCE 10 (('MSC--10---', 0, 5))","WORKPLACE MATHEMATICS 10 (('MWPM-10---', 0, 6))","ADST ?  FOOD STUDIES 10 (('MFOOD10---', 2, 7))"
1556,9,"SOCIAL STUDIES 10 (('MSS--10---', 7, 0))","EFP WRITING 10 (('MEFWR10---', 0, 1))","SCIENCE 10 (('MSC--10---', 0, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 0, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHED10G--', 0, 4))","ADST ?  POWER TECHNOLOGY 10 (('MTPOW10---', 0, 5))","SPANISH 10 (('MSP--10---', 0, 6))","ADST ?  FOOD STUDIES 10 (('MFOOD10---', 2, 7))"
1557,9,"INDEPENDENT DIRECTED STUDIES 1 (('MIDS-0B---', 0, 0))","EFP WRITING 10 (('MEFWR10---', 4, 1))","ADST ?  FOOD STUDIES 10 (('MFOOD10---', 0, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 3, 3))","SCIENCE 10 (('MSC--10---', 6, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHED10G--', 0, 5))","SOCIAL STUDIES 10 (('MSS--10---', 7, 6))",NULL
1558,9,"COMPOSITION 10 Challenge (('MCMPS10C--', 0, 0))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10C--', 0, 1))","INSTRUMENTAL MUSIC: JAZZ BAND (('MMUJB10--L', 0, 2))",NULL,"PHYSICAL AND HEALTH EDUCATION (('MPHED10--L', 0, 4))","SOCIAL STUDIES 10 CHALLENGE (('MSS--10C--', 0, 5))","ADST ?  ELECTRONICS AND ROBOTI (('MTEAR10---', 1, 6))",NULL
1559,9,"EFP WRITING 10 (('MEFWR10---', 0, 0))","COMPUTER PROGRAMMING 11 AI and (('MCMPR11AI-', 0, 1))","INDEPENDENT DIRECTED STUDIES 1 (('MIDS-0C---', 0, 2))","FRENCH 12 (('MFR--12---', 1, 3))","SOCIAL STUDIES 10 (('MSS--10---', 7, 4))","PHYSICAL AND HEALTH EDUCATION (('MPHED10G--', 0, 5))","SCIENCE 10 (('MSC--10---', 6, 6))","ADST ?  FOOD STUDIES 10 (('MFOOD10---', 2, 7))"
1560,9,"SOCIAL STUDIES 10 (('MSS--10---', 7, 0))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 0, 1))","EFP WRITING 10 (('MEFWR10---', 4, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHED10B--', 0, 3))","INSTRUMENTAL MUSIC: GUITAR 10 (('MMUGT10---', 0, 4))","ADST ?  POWER TECHNOLOGY 10 (('MTPOW10---', 0, 5))","SCIENCE 10 (('MSC--10---', 6, 6))","ADST ?  FOOD STUDIES 10 (('MFOOD10---', 2, 7))"
1561,9,"COMPOSITION 10 Challenge (('MCMPS10C--', 0, 0))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10C--', 0, 1))","SCIENCE 10: CHALLENGE (('MSC--10C--', 0, 2))","PHYSICAL AND HEALTH EDUCATION (('MPHED10---', 0, 3))","SOCIAL STUDIES 10 CHALLENGE (('MSS--10C--', 0, 4))",NULL,"ADST ?  ELECTRONICS AND ROBOTI (('MTEAR10---', 1, 6))",NULL
1562,9,"SOCIAL STUDIES 10 (('MSS--10---', 0, 0))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 0, 1))","EFP WRITING 10 (('MEFWR10---', 0, 2))","ADST ?  FOOD STUDIES 10 (('MFOOD10---', 0, 3))","SCIENCE 10 (('MSC--10---', 0, 4))","ADST ?  POWER TECHNOLOGY 10 (('MTPOW10---', 0, 5))",NULL,"CROSS TRAINING 10 (('YHRA-0AX--', 0, 7))"
1563,9,"TEXTILES 10 (('MTXT-10---', 2, 0))","EFP WRITING 10 (('MEFWR10---', 4, 1))","INDEPENDENT DIRECTED STUDIES 1 (('MIDS-0C---', 0, 2))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 3, 3))","PHYSICAL AND HEALTH EDUCATION (('MPHED10--L', 0, 4))","SCIENCE 10 (('MSC--10---', 0, 5))","VISUAL ARTS: PHOTOGRAPHY 10 (('MVAPH10---', 0, 6))","SOCIAL STUDIES 10 (('MSS--10---', 0, 7))"
1564,9,"EFP WRITING 10 (('MEFWR10---', 0, 0))","FOUNDATIONS OF MATH AND PRE-CA (('MFMP-10---', 0, 1))","PHYSICAL AND HEALTH EDUCATION (('MPHED10FB-', 0, 2))","ADST ?  FOOD STUDIES 10 (('MFOOD10---', 0, 3))","SCIENCE 10 (('MSC--10---', 6, 4))","SOCIAL STUDIES 10 (('MSS--10---', 0, 5))","ADST ?  POWER TECHNOLOGY 10 (('MTPOW10---', 0, 6))","CROSS TRAINING 10 (('YHRA-0AX--', 0, 7))"
